"Case_Id","Sample_Type","Eligibility_Concerns","Eligibility_Outcome","Validation_Study_Outcome","Did_Vote","Political_Party","Voting_Level_Difficulty_Code"
428219,5,0,-2,-2,4,"Republican",1
428240,5,0,-2,-2,4,"Republican",2
428257,5,1,3,4,-1,"Democrat",2
428295,5,0,1,1,4,"Republican",1
428349,5,0,-2,-2,4,"Democrat",1
428363,5,1,1,5,4,"Democrat",2
428370,5,0,-2,-2,4,"Democrat",2
428417,5,0,-2,-2,-1,"Democrat",1
428448,5,0,-2,-2,4,"Republican",1
428523,5,0,-2,-2,4,"Democrat",2
428622,5,0,-2,-2,4,"Democrat",1
428677,5,0,-2,-2,4,"Republican",1
428707,5,0,-2,-2,4,"Republican",1
428721,5,0,-2,-2,4,"Democrat",1
428738,5,0,-2,-2,4,"Democrat",2
428776,5,0,-2,-2,4,"Democrat",1
428783,5,0,-2,-2,4,"Republican",1
428790,5,0,-2,-2,4,"Republican",1
428851,5,0,1,1,4,"Democrat",1
428875,5,0,-2,-2,4,"Democrat",1
428882,5,0,-2,-2,-1,"Democrat",1
428943,5,2,4,3,4,"Democrat",1
429038,5,0,-2,-2,4,"Democrat",1
429069,5,0,-2,-2,4,"Democrat",1
429106,5,0,-2,-2,4,"Democrat",2
429236,5,0,-2,-2,4,"Republican",1
429250,5,0,-2,-2,4,"Democrat",1
429328,5,0,-2,-2,4,"Republican",1
429335,5,0,-2,-2,4,"Republican",2
429366,5,1,4,3,4,"Democrat",3
429397,5,0,-2,-2,4,"Republican",1
429410,5,1,1,5,4,"Republican",1
429434,5,0,-2,-2,4,"Democrat",1
429441,5,0,-2,-2,4,"Democrat",1
429489,5,0,-2,-2,4,"Republican",1
429519,5,0,-2,-2,4,"Republican",3
429533,5,0,-2,-2,4,"Republican",1
429557,5,0,-2,-2,4,"Democrat",1
429564,5,0,-2,-2,4,"Republican",1
429656,5,1,3,4,4,"Republican",1
429670,5,0,-2,-2,4,"Republican",1
429724,5,0,-2,-2,4,"Republican",1
429731,5,0,-2,-2,4,"Democrat",1
429762,5,0,-2,-2,4,"Democrat",1
429878,5,1,1,5,4,"Republican",1
429885,5,0,-2,-2,4,"Democrat",1
429946,5,0,-2,-2,4,"Democrat",1
429953,5,0,-2,-2,-1,"Republican",1
430021,5,0,-2,-2,4,"Democrat",1
430038,5,0,-2,-2,4,"Democrat",2
430045,5,2,3,4,4,"Democrat",1
430113,5,0,-2,-2,4,"Democrat",2
430182,5,0,-2,-2,4,"Democrat",1
430199,5,0,-2,-2,4,"Republican",1
430212,5,0,-2,-2,4,"Democrat",1
430243,5,1,1,5,4,"Republican",1
430298,5,0,1,5,4,"Republican",1
430335,5,0,-2,-2,4,"Republican",1
430359,5,0,-2,-2,4,"Republican",1
430380,5,0,-2,-2,4,"Republican",3
430434,5,0,1,1,-1,"Democrat",2
430458,5,1,4,3,4,"Democrat",1
430465,5,0,-2,-2,4,"Republican",1
430496,5,0,1,1,4,"Republican",1
430502,5,1,4,3,4,"Democrat",1
430533,5,0,-2,-2,4,"Democrat",3
430540,5,0,-2,-2,4,"Democrat",1
430601,5,0,-2,-2,4,"Democrat",1
430724,5,0,-2,-2,4,"Democrat",1
430731,5,0,-2,-2,4,"Republican",1
430748,5,0,-2,-2,4,"Democrat",1
430762,5,0,-2,-2,4,"Democrat",1
430847,5,0,-2,-2,4,"Democrat",1
430892,5,1,1,5,4,"Republican",1
430915,5,0,-2,-2,4,"Republican",1
430922,5,0,1,1,4,"Republican",1
430939,5,0,-2,-2,4,"Republican",1
430991,5,0,1,1,4,"Republican",1
431017,5,0,1,1,4,"Republican",2
431031,5,0,-2,-2,4,"Democrat",1
431055,5,0,-2,-2,4,"Democrat",2
431093,5,0,-2,-2,4,"Republican",1
431116,5,0,-2,-2,4,"Democrat",1
431123,5,0,-2,-2,4,"Democrat",1
431147,5,0,-2,-2,4,"Democrat",2
431178,5,0,-2,-2,4,"Democrat",1
431208,5,0,-2,-2,4,"Democrat",1
431253,5,0,-2,-2,4,"Republican",1
431277,5,0,1,1,4,"Democrat",1
431314,5,0,-2,-2,-1,"Republican",1
431345,5,0,-2,-2,4,"Democrat",1
431352,5,0,-2,-2,4,"Republican",1
431420,5,0,-2,-2,4,"Republican",1
431499,5,0,-2,-2,4,"Republican",1
431505,5,0,-2,-2,4,"Democrat",1
431581,5,0,-2,-2,4,"Democrat",1
431598,5,0,-2,-2,4,"Democrat",1
431710,5,0,-2,-2,4,"Republican",1
431765,5,0,-2,-2,4,"Democrat",1
431772,5,0,-2,-2,4,"Democrat",2
431789,5,1,1,5,4,"Democrat",1
431796,5,0,-2,-2,4,"Democrat",1
431901,5,0,-2,-2,4,"Democrat",1
431918,5,0,-2,-2,4,"Democrat",1
431987,5,0,-2,-2,4,"Republican",1
432126,5,0,-2,-2,4,"Republican",1
432164,5,0,-2,-2,4,"Republican",1
432225,5,0,-2,-2,4,"Republican",1
432232,5,0,-2,-2,4,"Democrat",1
432249,5,0,-2,-2,4,"Democrat",1
432300,5,0,4,3,-1,"Democrat",2
432317,5,0,-2,-2,4,"Democrat",1
432492,5,0,-2,-2,4,"Republican",1
432508,5,0,-2,-2,4,"Democrat",1
432522,5,0,1,1,4,"Democrat",1
432546,5,0,-2,-2,4,"Democrat",1
432553,5,0,-2,-2,4,"Republican",2
432560,5,0,-2,-2,4,"Democrat",1
432584,5,0,-2,-2,4,"Democrat",1
432591,5,0,-2,-2,4,"Democrat",1
432607,5,0,-2,-2,4,"Democrat",1
432614,5,0,1,1,4,"Democrat",1
432744,5,0,-2,-2,4,"Democrat",2
432751,5,0,1,1,4,"Republican",1
432775,5,0,-2,-2,4,"Democrat",1
432805,5,0,-2,-2,4,"Republican",1
432850,5,0,-2,-2,4,"Democrat",2
432898,5,0,1,1,4,"Republican",1
432911,5,0,-2,-2,4,"Democrat",1
432928,5,0,-2,-2,4,"Republican",1
432959,5,2,1,5,4,"Democrat",2
433020,5,0,-2,-2,4,"Democrat",2
433112,5,0,-2,-2,4,"Republican",1
433129,5,0,-2,-2,4,"Democrat",1
433136,5,0,-2,-2,4,"Republican",1
433150,5,0,-2,-2,4,"Republican",1
433167,5,0,-2,-2,4,"Democrat",1
433242,5,0,-2,-2,4,"Democrat",1
433327,5,0,-2,-2,4,"Democrat",2
433341,5,0,-2,-2,4,"Republican",1
433358,5,0,-2,-2,4,"Democrat",1
433433,5,1,3,4,4,"Republican",1
433464,5,0,-2,-2,4,"Democrat",1
433495,5,1,1,1,4,"Republican",1
433549,5,0,4,3,4,"Democrat",1
433594,5,1,4,3,4,"Republican",1
433617,5,0,-2,-2,4,"Republican",1
433624,5,0,-2,-2,4,"Republican",1
433655,5,0,-2,-2,4,"Democrat",1
433693,5,0,-2,-2,4,"Republican",1
433747,5,0,-2,-2,4,"Democrat",1
433792,5,0,-2,-2,4,"Democrat",1
433846,5,0,1,1,4,"Republican",1
433860,5,0,-2,-2,4,"Democrat",1
433938,5,0,-2,-2,4,"Democrat",1
433952,5,0,-2,-2,4,"Democrat",1
434016,5,0,4,3,4,"Democrat",1
434108,5,1,4,3,4,"Republican",1
434122,5,0,-2,-2,4,"Republican",1
434146,5,0,-2,-2,4,"Republican",1
434160,5,1,1,5,4,"Republican",1
434207,5,0,-2,-2,4,"Republican",1
434283,5,0,-2,-2,4,"Democrat",1
434337,5,2,4,3,4,"Republican",1
434450,5,0,-2,-2,4,"Democrat",3
434535,5,0,-2,-2,4,"Democrat",1
434542,5,0,-2,-2,4,"Democrat",2
434566,5,0,1,1,4,"Democrat",1
434597,5,0,-2,-2,-1,"Republican",1
434658,5,0,-2,-2,4,"Republican",1
434740,5,2,1,5,4,"Republican",1
434764,5,0,-2,-2,4,"Republican",2
434771,5,0,-2,-2,4,"Democrat",1
434788,5,0,-2,-2,4,"Democrat",1
434818,5,0,-2,-2,4,"Republican",2
434825,5,0,-2,-2,4,"Democrat",1
434856,5,0,-2,-2,4,"Democrat",2
434900,5,0,-2,-2,4,"Democrat",1
434924,5,0,-2,-2,4,"Republican",1
434931,5,0,-2,-2,4,"Democrat",1
434962,5,0,1,1,4,"Republican",1
434979,5,0,-2,-2,4,"Democrat",1
434986,5,0,-2,-2,4,"Republican",1
434993,5,0,-2,-2,4,"Democrat",1
435026,5,0,4,3,4,"Republican",1
435071,5,0,-2,-2,4,"Republican",1
435101,5,0,1,1,4,"Republican",1
435125,5,0,-2,-2,4,"Democrat",1
435200,5,0,-2,-2,4,"Democrat",1
435330,5,1,4,3,4,"Democrat",3
435491,5,0,-2,-2,4,"Democrat",2
435507,5,0,-2,-2,4,"Republican",1
435514,5,0,-2,-2,4,"Democrat",1
435552,5,0,-2,-2,4,"Democrat",1
435576,5,0,-2,-2,4,"Democrat",1
435620,5,0,-2,-2,4,"Republican",3
435644,5,0,1,1,4,"Republican",1
435736,5,0,-2,-2,4,"Republican",1
435866,5,0,-2,-2,4,"Republican",1
435873,5,0,3,4,4,"Republican",1
435880,5,0,-2,-2,4,"Republican",1
435958,5,0,-2,-2,4,"Republican",1
435965,5,0,1,1,4,"Democrat",1
435972,5,0,-2,-2,4,"Democrat",2
436036,5,0,-2,-2,4,"Democrat",1
436043,5,0,-2,-2,4,"Republican",1
436067,5,0,1,1,4,"Republican",1
436166,5,0,-2,-2,4,"Democrat",1
436241,5,0,-2,-2,4,"Democrat",2
436296,5,0,-2,-2,4,"Republican",1
436302,5,0,-2,-2,4,"Democrat",1
436333,5,1,4,3,4,"Republican",1
436357,5,0,-2,-2,4,"Democrat",1
436418,5,0,-2,-2,4,"Republican",1
436524,5,0,-2,-2,4,"Democrat",1
436531,5,0,1,1,4,"Democrat",1
436579,5,2,1,5,4,"Republican",1
436609,5,0,-2,-2,4,"Republican",1
436678,5,0,-2,-2,4,"Republican",1
436708,5,0,-2,-2,4,"Democrat",1
436753,5,0,-2,-2,4,"Republican",1
436784,5,0,-2,-2,4,"Democrat",1
436814,5,0,-2,-2,4,"Republican",1
436906,5,0,-2,-2,4,"Democrat",1
436920,5,0,1,1,4,"Democrat",1
436975,5,0,1,1,4,"Republican",1
437008,5,0,-2,-2,4,"Republican",5
437121,5,0,-2,-2,4,"Democrat",1
437183,5,0,-2,-2,4,"Republican",1
437190,5,0,-2,-2,4,"Republican",2
437237,5,0,-2,-2,4,"Republican",1
437374,5,0,-2,-2,4,"Democrat",1
437398,5,0,-2,-2,4,"Democrat",2
437435,5,0,-2,-2,4,"Democrat",1
437459,5,0,-2,-2,4,"Republican",1
437473,5,1,1,1,4,"Democrat",1
437497,5,0,-2,-2,-1,"Republican",1
437527,5,0,-2,-2,4,"Democrat",2
437541,5,0,-2,-2,4,"Democrat",1
437688,5,0,-2,-2,4,"Republican",1
437718,5,0,1,1,4,"Democrat",1
437763,5,0,-2,-2,4,"Democrat",2
437947,5,0,-2,-2,4,"Democrat",1
437954,5,0,-2,-2,4,"Republican",1
437961,5,1,3,4,4,"Democrat",1
437985,5,0,-2,-2,4,"Democrat",1
438087,5,0,-2,-2,4,"Republican",1
438131,5,0,-2,-2,-1,"Republican",1
438148,5,0,-2,-2,4,"Republican",1
438162,5,0,-2,-2,-1,"Republican",1
438186,5,0,-2,-2,4,"Republican",1
438254,5,0,1,1,4,"Democrat",1
438261,5,1,1,5,4,"Democrat",1
438308,5,0,-2,-2,4,"Republican",3
438322,5,0,-2,-2,4,"Republican",2
438346,5,0,-2,-2,4,"Republican",1
438353,5,0,-2,-2,4,"Democrat",2
438384,5,0,-2,-2,4,"Democrat",1
438414,5,0,-2,-2,4,"Democrat",1
438490,5,0,-2,-2,4,"Democrat",1
438513,5,0,-2,-2,4,"Republican",1
438551,5,1,1,1,4,"Democrat",1
438568,5,0,-2,-2,4,"Democrat",1
438599,5,1,1,5,4,"Democrat",1
438629,5,0,1,1,4,"Democrat",2
438636,5,0,-2,-2,4,"Democrat",1
438735,5,0,-2,-2,4,"Republican",1
438742,5,0,-2,-2,4,"Democrat",1
438766,5,0,-2,-2,4,"Republican",1
438834,5,0,1,5,4,"Republican",1
438872,5,1,1,5,4,"Democrat",1
438933,5,0,-2,-2,4,"Republican",1
438940,5,0,-2,-2,4,"Democrat",1
438957,5,0,-2,-2,4,"Republican",1
438995,5,0,-2,-2,4,"Republican",1
439004,5,0,-2,-2,4,"Republican",1
439042,5,0,1,1,4,"Republican",1
439059,5,2,4,3,4,"Democrat",1
439073,5,0,-2,-2,4,"Republican",1
439097,5,0,-2,-2,4,"Republican",1
439127,5,0,-2,-2,4,"Republican",1
439158,5,0,-2,-2,4,"Democrat",1
439165,5,0,-2,-2,4,"Republican",1
439226,5,1,4,3,4,"Republican",1
439257,5,0,-2,-2,4,"Republican",1
439325,5,0,-2,-2,4,"Republican",1
439332,5,0,-2,-2,4,"Democrat",1
439349,5,0,-2,-2,4,"Republican",1
439387,5,0,-2,-2,4,"Republican",1
439417,5,0,-2,-2,4,"Republican",1
439455,5,0,-2,-2,4,"Democrat",4
439462,5,0,-2,-2,4,"Republican",1
439509,5,0,-2,-2,4,"Democrat",1
439516,5,0,-2,-2,4,"Republican",1
439530,5,0,-2,-2,4,"Republican",2
439547,5,0,-2,-2,-1,"Republican",1
439585,5,0,-2,-2,4,"Republican",1
439608,5,0,-2,-2,4,"Democrat",1
439646,5,0,-2,-2,4,"Republican",1
439677,5,0,-2,-2,4,"Republican",1
439769,5,0,-2,-2,4,"Republican",1
439776,5,0,-2,-2,4,"Republican",1
439837,5,0,-2,-2,4,"Democrat",1
439868,5,2,4,3,4,"Republican",1
439899,5,0,1,1,4,"Democrat",1
439912,5,0,-2,-2,4,"Democrat",1
439943,5,0,-2,-2,4,"Democrat",1
440011,5,0,-2,-2,4,"Democrat",1
440080,5,0,-2,-2,4,"Republican",2
440141,5,0,-2,-2,4,"Democrat",2
440271,5,0,-2,-2,4,"Democrat",2
440288,5,0,-2,-2,4,"Republican",1
440301,5,0,-2,-2,4,"Democrat",1
440554,5,0,-2,-2,4,"Republican",1
440622,5,1,1,1,4,"Democrat",2
440639,5,0,-2,-2,4,"Republican",2
440646,5,0,4,3,4,"Republican",1
440745,5,1,4,3,4,"Republican",1
440769,5,0,-2,-2,4,"Democrat",1
440806,5,0,-2,-2,4,"Republican",1
440981,5,0,-2,-2,4,"Democrat",1
440998,5,0,1,1,4,"Democrat",1
441007,5,0,-2,-2,4,"Republican",1
441014,5,0,-2,-2,4,"Democrat",1
441090,5,0,-2,-2,4,"Republican",1
441144,5,0,-2,-2,4,"Democrat",1
441182,5,0,-2,-2,4,"Republican",1
441236,5,0,-2,-2,4,"Democrat",1
441243,5,0,-2,-2,4,"Democrat",1
441328,5,0,-2,-2,4,"Democrat",1
441434,5,0,-2,-2,4,"Democrat",1
441458,5,0,-2,-2,4,"Republican",1
441502,5,0,-2,-2,4,"Democrat",1
441540,5,0,1,5,4,"Democrat",4
441595,5,0,-2,-2,4,"Republican",1
441601,5,1,1,1,4,"Republican",1
441649,5,0,-2,-2,4,"Republican",1
441755,5,0,-2,-2,4,"Democrat",1
441779,5,1,1,5,4,"Democrat",1
441830,5,0,-2,-2,4,"Democrat",1
441847,5,0,1,1,4,"Democrat",1
441861,5,0,-2,-2,4,"Democrat",1
441915,5,0,-2,-2,4,"Republican",1
441922,5,0,1,1,4,"Democrat",1
441953,5,1,1,5,4,"Republican",1
441960,5,2,4,3,4,"Republican",4
441991,5,0,-2,-2,4,"Republican",1
442024,5,0,-2,-2,4,"Democrat",1
442048,5,0,-2,-2,4,"Democrat",2
442055,5,0,-2,-2,4,"Republican",1
442086,5,0,-2,-2,4,"Democrat",1
442109,5,0,-2,-2,4,"Democrat",1
442130,5,0,-2,-2,4,"Democrat",1
442147,5,0,-2,-2,4,"Democrat",1
442222,5,0,-2,-2,4,"Democrat",1
442239,5,0,-2,-2,4,"Democrat",1
442338,5,0,-2,-2,4,"Democrat",1
442390,5,0,-2,-2,4,"Republican",1
442413,5,0,-2,-2,4,"Republican",1
442475,5,0,-2,-2,4,"Democrat",1
442550,5,0,-2,-2,4,"Republican",1
442642,5,0,-2,-2,4,"Democrat",1
442659,5,0,4,3,4,"Democrat",1
442666,5,0,-2,-2,4,"Republican",2
442802,5,0,-2,-2,4,"Republican",1
442833,5,0,1,1,4,"Democrat",1
442918,5,1,1,5,4,"Democrat",1
442970,5,0,-2,-2,4,"Democrat",1
442987,5,0,-2,-2,4,"Democrat",1
443027,5,0,-2,-2,4,"Democrat",3
443041,5,0,-2,-2,4,"Democrat",2
443119,5,0,-2,-2,4,"Republican",1
443157,5,0,-2,-2,4,"Republican",1
443171,5,0,1,1,4,"Democrat",1
443249,5,0,4,3,4,"Republican",1
443287,5,0,-2,-2,4,"Democrat",1
443355,5,0,-2,-2,4,"Democrat",1
443386,5,0,-2,-2,4,"Republican",1
443485,5,0,-2,-2,4,"Democrat",1
443492,5,0,-2,-2,4,"Republican",1
443508,5,0,1,1,4,"Democrat",1
443584,5,0,-2,-2,4,"Democrat",1
443621,5,0,-2,-2,4,"Republican",1
443676,5,0,-2,-2,4,"Democrat",1
443683,5,0,-2,-2,4,"Democrat",1
443782,5,0,-2,-2,4,"Democrat",2
443843,5,0,-2,-2,4,"Democrat",1
443935,5,0,-2,-2,4,"Democrat",1
444020,5,2,3,2,4,"Democrat",1
444068,5,0,-2,-2,4,"Democrat",1
444075,5,0,-2,-2,4,"Republican",1
444082,5,0,-2,-2,4,"Democrat",1
444105,5,0,-2,-2,4,"Republican",1
444174,5,0,1,1,4,"Republican",1
444235,5,0,-2,-2,4,"Republican",1
444242,5,0,-2,-2,4,"Democrat",1
444273,5,0,-2,-2,4,"Democrat",1
444280,5,0,-2,-2,4,"Democrat",1
444334,5,0,-2,-2,4,"Democrat",1
444341,5,0,-2,-2,4,"Republican",1
444358,5,0,-2,-2,4,"Republican",1
444396,5,0,-2,-2,4,"Republican",1
444457,5,0,-2,-2,4,"Democrat",1
444549,5,0,-2,-2,4,"Democrat",1
444617,5,0,-2,-2,4,"Democrat",2
444662,5,0,-2,-2,4,"Republican",1
444679,5,1,1,5,4,"Republican",1
444686,5,0,-2,-2,4,"Republican",1
444709,5,0,-2,-2,4,"Democrat",3
444716,5,0,1,1,4,"Republican",1
444778,5,0,-2,-2,4,"Republican",1
444860,5,0,-2,-2,4,"Democrat",1
444914,5,0,-2,-2,4,"Republican",1
444945,5,2,4,3,4,"Republican",2
444952,5,0,-2,-2,4,"Democrat",1
445023,5,0,-2,-2,4,"Democrat",1
445054,5,0,-2,-2,4,"Republican",1
445085,5,0,4,3,4,"Democrat",1
445115,5,0,-2,-2,4,"Republican",1
445146,5,0,-2,-2,4,"Democrat",1
445153,5,0,-2,-2,4,"Republican",1
445160,5,0,-2,-2,4,"Republican",1
445191,5,0,1,1,4,"Republican",1
445337,5,0,1,1,4,"Democrat",1
445344,5,0,-2,-2,-1,"Democrat",1
445399,5,0,-2,-2,4,"Democrat",1
445405,5,0,-2,-2,4,"Democrat",1
445498,5,0,-2,-2,4,"Republican",1
445528,5,0,-2,-2,-1,"Republican",1
445788,5,0,1,1,-1,"Democrat",1
445801,5,0,-2,-2,4,"Republican",1
445818,5,1,1,5,4,"Democrat",1
445917,5,0,-2,-2,4,"Democrat",1
445924,5,0,-2,-2,4,"Republican",1
445979,5,0,-2,-2,4,"Democrat",1
445986,5,0,-2,-2,4,"Republican",1
446125,5,0,-2,-2,4,"Democrat",1
446194,5,0,-2,-2,4,"Republican",1
446255,5,0,-2,-2,4,"Republican",1
446309,5,0,-2,-2,4,"Democrat",1
446316,5,0,-2,-2,4,"Republican",3
446354,5,0,-2,-2,4,"Republican",1
446361,5,1,1,5,4,"Democrat",1
446378,5,0,-2,-2,4,"Democrat",1
446446,5,0,4,3,4,"Republican",1
446538,5,0,-2,-2,4,"Republican",1
446545,5,0,-2,-2,4,"Democrat",1
446613,5,0,-2,-2,4,"Republican",1
446651,5,2,4,3,4,"Democrat",1
446705,5,0,1,1,4,"Republican",1
446712,5,0,-2,-2,4,"Republican",1
446750,5,0,-2,-2,4,"Republican",1
446767,5,0,-2,-2,4,"Democrat",1
446811,5,0,-2,-2,4,"Democrat",1
446873,5,0,-2,-2,4,"Republican",1
446927,5,0,1,1,4,"Republican",1
447005,5,0,-2,-2,4,"Republican",1
447012,5,0,-2,-2,4,"Republican",1
447043,5,0,-2,-2,4,"Democrat",1
447081,5,0,-2,-2,4,"Republican",1
447104,5,0,-2,-2,4,"Democrat",1
447173,5,0,-2,-2,4,"Democrat",1
447180,5,0,-2,-2,4,"Republican",1
447265,5,0,-2,-2,4,"Republican",1
447289,5,0,-2,-2,4,"Democrat",1
447296,5,0,-2,-2,4,"Republican",1
447333,5,0,1,1,4,"Republican",1
447388,5,0,-2,-2,4,"Democrat",1
447395,5,0,-2,-2,4,"Republican",2
447418,5,0,-2,-2,4,"Republican",1
447517,5,0,-2,-2,4,"Republican",1
447555,5,0,-2,-2,4,"Republican",3
447647,5,0,-2,-2,4,"Republican",1
447685,5,0,-2,-2,4,"Democrat",1
447715,5,0,-2,-2,4,"Democrat",1
447722,5,0,-2,-2,4,"Republican",1
447753,5,0,-2,-2,4,"Democrat",1
447760,5,1,4,3,4,"Democrat",1
447777,5,0,-2,-2,4,"Republican",1
447838,5,0,-2,-2,4,"Democrat",1
447845,5,0,-2,-2,4,"Democrat",1
447876,5,0,-2,-2,4,"Republican",1
447883,5,0,-2,-2,4,"Republican",1
447913,5,0,-2,-2,4,"Republican",1
447920,5,1,4,3,4,"Republican",1
447951,5,0,-2,-2,4,"Democrat",1
448046,5,0,-2,-2,4,"Republican",1
448084,5,1,1,5,4,"Democrat",1
448480,5,0,1,1,4,"Republican",1
448497,5,0,-2,-2,4,"Democrat",1
448527,5,0,-2,-2,4,"Democrat",1
448534,5,0,-2,-2,-1,"Republican",2
448558,5,0,-2,-2,4,"Democrat",2
448572,5,0,-2,-2,4,"Democrat",1
448602,5,0,-2,-2,4,"Democrat",1
448633,5,0,-2,-2,4,"Republican",1
448671,5,0,-2,-2,4,"Democrat",1
448695,5,0,-2,-2,4,"Republican",1
448787,5,0,-2,-2,4,"Democrat",3
448800,5,0,-2,-2,4,"Republican",2
448824,5,0,-2,-2,4,"Democrat",1
448831,5,0,-2,-2,4,"Democrat",1
448848,5,0,-2,-2,4,"Republican",1
448862,5,0,-2,-2,4,"Republican",1
448909,5,0,-2,-2,4,"Democrat",1
448947,5,0,-2,-2,4,"Republican",2
448961,5,0,-2,-2,4,"Republican",1
449018,5,0,-2,-2,4,"Democrat",1
449063,5,0,-2,-2,4,"Democrat",1
449117,5,0,-2,-2,4,"Republican",1
449131,5,0,-2,-2,4,"Republican",1
449148,5,0,-2,-2,4,"Republican",1
449193,5,1,1,5,4,"Democrat",1
449230,5,0,-2,-2,4,"Democrat",1
449247,5,0,-2,-2,4,"Democrat",1
449407,5,0,-2,-2,4,"Democrat",1
449476,5,0,1,1,4,"Democrat",1
449537,5,0,-2,-2,4,"Republican",1
449568,5,0,-2,-2,4,"Democrat",1
449575,5,0,-2,-2,4,"Republican",1
449605,5,1,3,4,4,"Republican",1
449643,5,0,-2,-2,4,"Democrat",1
449650,5,0,-2,-2,4,"Democrat",1
449681,5,0,-2,-2,4,"Democrat",1
449773,5,0,-2,-2,4,"Republican",1
449834,5,0,-2,-2,4,"Democrat",1
449858,5,0,-2,-2,4,"Democrat",1
449865,5,0,-2,-2,4,"Republican",1
449889,5,0,-2,-2,4,"Democrat",1
449902,5,0,-2,-2,4,"Democrat",1
449926,5,0,-2,-2,4,"Democrat",1
449957,5,0,4,3,4,"Democrat",1
449971,5,2,4,3,4,"Democrat",2
449995,5,0,-2,-2,4,"Republican",2
450025,5,2,4,3,4,"Republican",1
450094,5,0,-2,-2,4,"Democrat",1
450124,5,0,-2,-2,4,"Republican",1
450186,5,0,-2,-2,4,"Democrat",1
450223,5,0,-2,-2,4,"Republican",1
450230,5,0,-2,-2,4,"Democrat",1
450339,5,0,-2,-2,4,"Democrat",1
450346,5,0,-2,-2,4,"Democrat",1
450360,5,0,-2,-2,4,"Democrat",1
450469,5,0,-2,-2,4,"Republican",4
450506,5,0,-2,-2,4,"Republican",1
450537,5,0,-2,-2,4,"Democrat",1
450650,5,0,-2,-2,4,"Democrat",1
450728,5,0,-2,-2,4,"Republican",3
450797,5,1,4,3,4,"Republican",1
450803,5,0,-2,-2,4,"Republican",1
450971,5,0,-2,-2,4,"Democrat",1
450988,5,0,-2,-2,4,"Democrat",1
451028,5,0,-2,-2,4,"Democrat",1
451042,5,1,4,3,-1,"Republican",1
451059,5,0,-2,-2,4,"Republican",1
451066,5,0,-2,-2,4,"Republican",1
451073,5,0,-2,-2,4,"Republican",1
451080,5,2,1,5,4,"Democrat",1
451134,5,0,-2,-2,4,"Democrat",1
451165,5,1,4,3,4,"Democrat",1
451189,5,1,1,5,4,"Democrat",1
451202,5,0,-2,-2,4,"Republican",1
451332,5,0,-2,-2,4,"Democrat",1
451356,5,0,-2,-2,4,"Republican",1
451370,5,0,-2,-2,4,"Republican",1
451585,5,0,4,3,4,"Democrat",1
451608,5,0,-2,-2,4,"Democrat",3
451639,5,0,1,1,4,"Democrat",1
451653,5,0,-2,-2,4,"Democrat",1
451738,5,0,-2,-2,4,"Democrat",1
451752,5,0,-2,-2,4,"Republican",1
451783,5,0,-2,-2,4,"Republican",1
451790,5,0,-2,-2,4,"Republican",1
451806,5,0,-2,-2,4,"Republican",1
451912,5,0,-2,-2,4,"Democrat",1
451929,5,0,-2,-2,4,"Republican",1
452014,5,0,4,3,4,"Republican",1
452021,5,0,-2,-2,4,"Republican",1
452045,5,0,-2,-2,-1,"Democrat",1
452083,5,0,-2,-2,4,"Democrat",1
452090,5,0,-2,-2,4,"Republican",1
452144,5,0,-2,-2,4,"Republican",1
452229,5,0,-2,-2,4,"Democrat",1
452243,5,0,-2,-2,4,"Republican",1
452267,5,0,-2,-2,4,"Republican",1
452281,5,0,-2,-2,4,"Democrat",2
452410,5,0,-2,-2,-1,"Democrat",2
452465,5,0,-2,-2,4,"Republican",1
452472,5,0,-2,-2,4,"Democrat",1
452496,5,0,-2,-2,4,"Republican",1
452533,5,0,-2,-2,4,"Democrat",1
452557,5,0,-2,-2,4,"Democrat",2
452564,5,0,-2,-2,4,"Republican",1
452649,5,0,-2,-2,4,"Democrat",4
452663,5,0,-2,-2,4,"Republican",1
452700,5,0,-2,-2,4,"Democrat",1
452731,5,0,-2,-2,4,"Democrat",1
452779,5,0,-2,-2,4,"Democrat",1
452861,5,0,1,1,4,"Democrat",1
452878,5,0,-2,-2,4,"Republican",1
452977,5,0,-2,-2,4,"Democrat",1
453048,5,0,-2,-2,4,"Democrat",1
453116,5,0,-2,-2,4,"Republican",1
453130,5,0,-2,-2,4,"Republican",1
453147,5,0,-2,-2,4,"Democrat",2
453208,5,0,-2,-2,4,"Democrat",3
453246,5,0,-2,-2,4,"Republican",1
453284,5,1,1,5,-1,"Republican",1
453369,5,0,-2,-2,4,"Republican",1
453383,5,0,1,1,4,"Republican",1
453390,5,0,4,3,4,"Republican",1
453628,5,0,-2,-2,4,"Democrat",1
453659,5,0,-2,-2,4,"Republican",1
453673,5,0,-2,-2,4,"Republican",1
453697,5,0,-2,-2,4,"Republican",1
453710,5,0,1,1,4,"Republican",1
453734,5,0,-2,-2,4,"Republican",2
453796,5,0,-2,-2,4,"Democrat",1
453833,5,0,-2,-2,4,"Republican",1
453888,5,0,-2,-2,4,"Republican",1
454096,5,0,-2,-2,4,"Republican",1
454119,5,0,-2,-2,4,"Republican",1
454133,5,0,-2,-2,4,"Democrat",1
454171,5,0,-2,-2,4,"Republican",1
454195,5,2,4,3,4,"Democrat",1
454201,5,0,-2,-2,4,"Democrat",1
454225,5,0,-2,-2,-1,"Republican",3
454249,5,0,-2,-2,4,"Democrat",1
